导弹高度,导弹距离,导弹速度,导弹过载,导弹经度,导弹纬度,弹目距离,目标经度,目标纬度,目标高度,目标速度
19380.2071,35260.7913,1492.9148,0.9098,2.0277,0.2925,145360.1008,2.0404,0.3118,24394.5743,680
19401.3784,35320.0842,1494.3209,0.9117,2.0277,0.2925,145275.3611,2.0404,0.3118,24393.9835,680
19422.5336,35379.426,1495.7289,0.9136,2.0277,0.2925,145190.561,2.0404,0.3118,24393.3927,680
19443.6727,35438.817,1497.1389,0.9154,2.0277,0.2926,145105.7006,2.0404,0.3118,24392.8021,680
19464.7955,35498.2571,1498.5507,0.9173,2.0277,0.2926,145020.7797,2.0404,0.3118,24392.2116,680
19485.902,35557.7463,1499.9644,0.9191,2.0277,0.2926,144935.7982,2.0404,0.3118,24391.6212,680
19506.9921,35617.2848,1501.38,0.921,2.0277,0.2926,144850.7562,2.0404,0.3118,24391.0309,680
19528.0659,35676.8727,1502.7976,0.9228,2.0277,0.2926,144765.6534,2.0404,0.3118,24390.4407,680
19549.1232,35736.5099,1504.217,0.9247,2.0277,0.2926,144680.4898,2.0404,0.3118,24389.8507,680
19570.1639,35796.1966,1505.6384,0.9265,2.0277,0.2926,144595.2654,2.0404,0.3117,24389.2607,680
19591.188,35855.9327,1507.0617,0.9283,2.0277,0.2926,144509.98,2.0404,0.3117,24388.6709,680
19612.1955,35915.7184,1508.4868,0.9302,2.0277,0.2926,144424.6336,2.0404,0.3117,24388.0812,680
19633.1863,35975.5538,1509.9139,0.932,2.0277,0.2926,144339.2261,2.0404,0.3117,24387.4916,680
19654.1603,36035.4388,1511.3429,0.9338,2.0277,0.2926,144253.7575,2.0404,0.3117,24386.9021,680
19675.1174,36095.3736,1512.7738,0.9356,2.0277,0.2926,144168.2276,2.0404,0.3117,24386.3128,680
19696.0576,36155.3581,1514.2066,0.9375,2.0277,0.2926,144082.6363,2.0404,0.3117,24385.7235,680
19716.9809,36215.3926,1515.6414,0.9393,2.0277,0.2926,143996.9836,2.0404,0.3117,24385.1344,680
19737.8871,36275.4769,1517.078,0.9411,2.0277,0.2927,143911.2694,2.0404,0.3117,24384.5454,680
19758.7762,36335.6113,1518.5166,0.9429,2.0278,0.2927,143825.4937,2.0404,0.3117,24383.9565,680
19779.6482,36395.7956,1519.957,0.9447,2.0278,0.2927,143739.6563,2.0404,0.3117,24383.3677,680
19800.5029,36456.0301,1521.3994,0.9465,2.0278,0.2927,143653.7572,2.0404,0.3117,24382.7791,680
19821.3404,36516.3148,1522.8437,0.9483,2.0278,0.2927,143567.7962,2.0404,0.3117,24382.1905,680
19842.1606,36576.6497,1524.2899,0.9501,2.0278,0.2927,143481.7734,2.0404,0.3117,24381.6021,680
19862.9633,36637.0349,1525.738,0.9519,2.0278,0.2927,143395.6885,2.0404,0.3117,24381.0138,680
19883.7486,36697.4705,1527.1881,0.9536,2.0278,0.2927,143309.5417,2.0404,0.3117,24379.8375,680
19904.5163,36757.9564,1528.64,0.9554,2.0278,0.2927,143223.3327,2.0404,0.3117,24379.8375,680
19925.2664,36818.4929,1530.0939,0.9572,2.0278,0.2927,143137.0615,2.0404,0.3117,24379.2496,680
19945.9989,36879.0799,1531.5497,0.959,2.0278,0.2927,143050.728,2.0404,0.3117,24378.6617,680
19966.7137,36939.7174,1533.0075,0.9607,2.0278,0.2927,142964.3321,2.0404,0.3117,24378.074,680
19987.4107,37000.4057,1534.467,0.9625,2.0278,0.2928,142877.8738,2.0404,0.3117,24377.4864,680
20008.0899,37061.1446,1535.928,0.9643,2.0278,0.2928,142791.353,2.0404,0.3117,24376.8989,680
20028.7511,37121.9344,1537.3904,0.966,2.0278,0.2928,142704.7696,2.0404,0.3117,24376.3115,680
20049.3943,37182.7749,1538.8542,0.9678,2.0278,0.2928,142618.1236,2.0404,0.3117,24375.7242,680
20070.0195,37243.6662,1540.3193,0.9695,2.0278,0.2928,142531.4149,2.0404,0.3117,24375.1371,680
20090.6266,37304.6084,1541.7858,0.9713,2.0278,0.2928,142444.6434,2.0404,0.3117,24374.55,680
20111.2155,37365.6015,1543.2538,0.973,2.0278,0.2928,142357.8091,2.0404,0.3117,24373.9631,680
20131.7861,37426.6456,1544.7231,0.9747,2.0278,0.2928,142270.912,2.0403,0.3116,24372.7896,680
20152.3383,37487.7407,1546.1938,0.9765,2.0278,0.2928,142183.9519,2.0403,0.3116,24372.7896,680
20172.8722,37548.8868,1547.6658,0.9782,2.0279,0.2928,142096.9289,2.0403,0.3116,24372.203,680
20193.3876,37610.084,1549.1393,0.9799,2.0279,0.2928,142009.8428,2.0403,0.3116,24371.6166,680
20213.8844,37671.3324,1550.6142,0.9816,2.0279,0.2928,141922.6936,2.0403,0.3116,24371.0303,680
20234.3626,37732.6318,1552.0904,0.9833,2.0279,0.2928,141835.4813,2.0403,0.3116,24370.444,680
20254.8221,37793.9825,1553.568,0.985,2.0279,0.2929,141748.2058,2.0403,0.3116,24369.8579,680
20275.2629,37855.3844,1555.047,0.9867,2.0279,0.2929,141660.8669,2.0403,0.3116,24369.2719,680
20295.6848,37916.8377,1556.5274,0.9884,2.0279,0.2929,141573.4648,2.0403,0.3116,24368.6861,680
20316.0879,37978.3422,1558.0091,0.99,2.0279,0.2929,141485.9993,2.0403,0.3116,24368.1003,680
20336.472,38039.8981,1559.4923,0.9917,2.0279,0.2929,141398.4703,2.0403,0.3116,24367.5146,680
20356.837,38101.5054,1560.9768,0.9934,2.0279,0.2929,141310.8778,2.0403,0.3116,24366.9291,680
20377.1829,38163.1641,1562.4627,0.995,2.0279,0.2929,141223.2217,2.0403,0.3116,24366.3437,680
20397.5096,38224.8744,1563.9499,0.9967,2.0279,0.2929,141135.5021,2.0403,0.3116,24365.7584,680
20417.8171,38286.6361,1565.4386,0.9983,2.0279,0.2929,141047.7187,2.0403,0.3116,24365.1732,680
20438.1053,38348.4495,1566.9286,1,2.0279,0.2929,140959.8717,2.0403,0.3116,24364.5882,680
20458.3741,38410.3144,1568.42,1.0016,2.0279,0.2929,140871.9608,2.0403,0.3116,24364.0032,680
20478.6234,38472.231,1569.9127,1.0032,2.0279,0.2929,140783.9861,2.0403,0.3116,24363.4184,680
20498.8532,38534.1993,1571.4068,1.0049,2.0279,0.2929,140695.9475,2.0403,0.3116,24362.8337,680
20519.0634,38596.2193,1572.9023,1.0065,2.0279,0.293,140607.8449,2.0403,0.3116,24362.2491,680
20539.2539,38658.2911,1574.3992,1.0081,2.028,0.293,140519.6783,2.0403,0.3116,24361.6646,680
20559.4246,38720.4147,1575.8974,1.0097,2.028,0.293,140431.4476,2.0403,0.3116,24361.0802,680
20579.5756,38782.5901,1577.397,1.0113,2.028,0.293,140343.1528,2.0403,0.3116,24360.496,680
20599.7067,38844.8175,1578.898,1.0129,2.028,0.293,140254.7938,2.0403,0.3116,24359.9118,680
20619.8178,38907.0968,1580.4003,1.0145,2.028,0.293,140166.3706,2.0403,0.3116,24359.3278,680
20639.9089,38969.4281,1581.904,1.016,2.028,0.293,140077.8831,2.0403,0.3116,24358.7439,680
20659.9799,39031.8113,1583.4091,1.0176,2.028,0.293,139989.3312,2.0403,0.3116,24358.1601,680
20680.0307,39094.2467,1584.9155,1.0192,2.028,0.293,139900.7148,2.0403,0.3116,24357.5764,680
20700.0613,39156.7341,1586.4233,1.0207,2.028,0.293,139812.034,2.0403,0.3116,24356.9929,680
20720.0716,39219.2737,1587.9325,1.0223,2.028,0.293,139723.2887,2.0403,0.3115,24356.4094,680
20740.0615,39281.8655,1589.443,1.0238,2.028,0.293,139634.4788,2.0403,0.3115,24355.8261,680
20760.031,39344.5095,1590.9549,1.0253,2.028,0.2931,139545.6043,2.0403,0.3115,24355.2429,680
20779.9799,39407.2058,1592.4681,1.0269,2.028,0.2931,139456.6651,2.0403,0.3115,24354.6598,680
20799.9083,39469.9543,1593.9827,1.0284,2.028,0.2931,139367.6611,2.0403,0.3115,24354.0768,680
20819.8161,39532.7553,1595.4986,1.0299,2.028,0.2931,139278.5923,2.0403,0.3115,24353.494,680
20839.7031,39595.6086,1597.0159,1.0314,2.028,0.2931,139189.4586,2.0403,0.3115,24352.9112,680
20859.5693,39658.5143,1598.5346,1.0329,2.028,0.2931,139100.26,2.0403,0.3115,24352.3286,680
20879.4146,39721.4725,1600.0546,1.0344,2.028,0.2931,139010.9965,2.0403,0.3115,24351.7461,680
20899.239,39784.4832,1601.576,1.0359,2.028,0.2931,138921.6679,2.0403,0.3115,24351.1637,680
20919.0424,39847.5465,1603.0987,1.0374,2.0281,0.2931,138832.2742,2.0403,0.3115,24350.5814,680
20938.8248,39910.6624,1604.6228,1.0388,2.0281,0.2931,138742.8154,2.0403,0.3115,24349.9992,680
20958.586,39973.8309,1606.1482,1.0403,2.0281,0.2931,138653.2914,2.0403,0.3115,24349.4172,680
20978.326,40037.0521,1607.675,1.0418,2.0281,0.2931,138563.7021,2.0403,0.3115,24348.8353,680
20998.0447,40100.326,1609.2031,1.0432,2.0281,0.2931,138474.0475,2.0402,0.3115,24348.2534,680
21017.742,40163.6526,1610.7327,1.0447,2.0281,0.2932,138384.3276,2.0402,0.3115,24347.6717,680
21037.418,40227.0321,1612.2636,1.0461,2.0281,0.2932,138294.5422,2.0402,0.3115,24347.0902,680
21057.0724,40290.4644,1613.7959,1.0475,2.0281,0.2932,138204.6914,2.0402,0.3115,24346.5087,680
21076.7053,40353.9497,1615.3296,1.0489,2.0281,0.2932,138114.775,2.0402,0.3115,24345.9273,680
21096.3165,40417.4878,1616.8646,1.0504,2.0281,0.2932,138024.7931,2.0402,0.3115,24345.3461,680
21115.906,40481.0789,1618.4009,1.0518,2.0281,0.2932,137934.7454,2.0402,0.3115,24344.765,680
21135.4737,40544.723,1619.9387,1.0532,2.0281,0.2932,137844.6321,2.0402,0.3115,24347.8213,680
21155.0194,40608.4201,1621.4779,1.0545,2.0281,0.2932,137754.453,2.0402,0.3115,24343.6031,680
21174.5432,40672.1703,1623.0184,1.0559,2.0281,0.2932,137664.208,2.0402,0.3115,24343.0223,680
21194.0449,40735.9736,1624.5603,1.0573,2.0281,0.2932,137573.8972,2.0402,0.3115,24342.4417,680
21213.5246,40799.8301,1626.1037,1.0586,2.0281,0.2932,137483.5205,2.0402,0.3115,24341.8611,680
21232.982,40863.7398,1627.6483,1.06,2.0281,0.2932,137393.0777,2.0402,0.3115,24341.2807,680
21252.4172,40927.7028,1629.1944,1.0613,2.0281,0.2933,137302.5689,2.0402,0.3114,24340.7004,680
21271.8301,40991.719,1630.7419,1.0627,2.0282,0.2933,137211.994,2.0402,0.3114,24340.1202,680
21291.2207,41055.7886,1632.2907,1.064,2.0282,0.2933,137121.3529,2.0402,0.3114,24339.5401,680
21310.5888,41119.9116,1633.8409,1.0653,2.0282,0.2933,137030.6457,2.0402,0.3114,24338.9601,680
21329.9344,41184.088,1635.3925,1.0666,2.0282,0.2933,136939.8721,2.0402,0.3114,24338.3803,680
21349.2574,41248.3179,1636.9455,1.0679,2.0282,0.2933,136849.0322,2.0402,0.3114,24337.8006,680
21368.5577,41312.6013,1638.4999,1.0692,2.0282,0.2933,136758.1259,2.0402,0.3114,24337.221,680
21387.8353,41376.9383,1640.0556,1.0705,2.0282,0.2933,136667.1532,2.0402,0.3114,24336.6415,680
21407.0902,41441.3289,1641.6127,1.0718,2.0282,0.2933,136576.114,2.0402,0.3114,24336.0621,680
21426.3222,41505.7731,1643.1712,1.0731,2.0282,0.2933,136485.0083,2.0402,0.3114,24335.4828,680
21445.5313,41570.271,1644.7311,1.0743,2.0282,0.2933,136393.8359,2.0402,0.3114,24334.9037,680
21464.7174,41634.8226,1646.2924,1.0756,2.0282,0.2933,136302.5969,2.0402,0.3114,24334.3246,680
21483.8805,41699.4281,1647.855,1.0768,2.0282,0.2934,136211.2912,2.0402,0.3114,24333.7457,680
21503.0205,41764.0873,1649.419,1.0781,2.0282,0.2934,136119.9187,2.0402,0.3114,24333.1669,680
21522.1372,41828.8005,1650.9844,1.0793,2.0282,0.2934,136028.4793,2.0402,0.3114,24332.5882,680
21541.2307,41893.5675,1652.5511,1.0805,2.0282,0.2934,135936.9731,2.0402,0.3114,24332.0097,680
21560.3009,41958.3885,1654.1193,1.0817,2.0282,0.2934,135845.4,2.0402,0.3114,24330.8529,680
21579.3478,42023.2636,1655.6888,1.083,2.0282,0.2934,135753.7599,2.0402,0.3114,24330.2746,680
21598.3711,42088.1926,1657.2597,1.0842,2.0283,0.2934,135662.0527,2.0402,0.3114,24330.2746,680
21617.371,42153.1758,1658.8319,1.0853,2.0283,0.2934,135570.2784,2.0402,0.3114,24329.6965,680
21636.3473,42218.2131,1660.4055,1.0865,2.0283,0.2934,135478.437,2.0402,0.3114,24329.1185,680
21655.2999,42283.3045,1661.9805,1.0877,2.0283,0.2934,135386.5284,2.0402,0.3114,24328.5407,680
21674.2288,42348.4502,1663.5569,1.0889,2.0283,0.2934,135294.5525,2.0402,0.3114,24327.9629,680
21693.134,42413.6502,1665.1347,1.09,2.0283,0.2935,135202.5093,2.0402,0.3114,24327.3853,680
21712.0153,42478.9045,1666.7138,1.0912,2.0283,0.2935,135110.3987,2.0402,0.3114,24326.8077,680
21730.8726,42544.2131,1668.2943,1.0923,2.0283,0.2935,135018.2207,2.0402,0.3114,24326.2303,680
21749.7061,42609.5762,1669.8762,1.0935,2.0283,0.2935,134925.9752,2.0402,0.3114,24325.653,680
21768.5154,42674.9937,1671.4594,1.0946,2.0283,0.2935,134833.6622,2.0402,0.3114,24325.0759,680
21787.3007,42740.4657,1673.044,1.0957,2.0283,0.2935,134741.2816,2.0402,0.3113,24324.4988,680
21806.0618,42805.9923,1674.63,1.0968,2.0283,0.2935,134648.8334,2.0401,0.3113,24323.9219,680
21824.7986,42871.5734,1676.2173,1.0979,2.0283,0.2935,134556.3174,2.0401,0.3113,24323.345,680
21843.5112,42937.2092,1677.8061,1.099,2.0283,0.2935,134463.7337,2.0401,0.3113,24322.7683,680
21862.1993,43002.8996,1679.3962,1.1001,2.0283,0.2935,134371.0823,2.0401,0.3113,24322.1917,680
21880.8631,43068.6448,1680.9876,1.1012,2.0283,0.2935,134278.3629,2.0401,0.3113,24321.6152,680
21899.5023,43134.4447,1682.5805,1.1023,2.0283,0.2935,134185.5757,2.0401,0.3113,24321.0389,680
21918.1161,43200.2951,1683.8448,1.1033,2.0283,0.2936,134092.7249,2.0401,0.3113,24320.4626,680
21936.6997,43266.1759,1684.4896,1.104,2.0284,0.2936,133999.8314,2.0401,0.3113,24319.8865,680
21955.2476,43332.0619,1684.4025,1.1043,2.0284,0.2936,133906.9211,2.0401,0.3113,24319.3105,680
21973.7547,43397.9306,1684.0486,1.1039,2.0284,0.2936,133814.0172,2.0401,0.3113,24318.7346,680
21992.2204,43463.7795,1683.6956,1.1029,2.0284,0.2936,133721.1223,2.0401,0.3113,24318.1588,680
22010.6449,43529.6087,1683.3433,1.1015,2.0284,0.2936,133628.2362,2.0401,0.3113,24317.5831,680
22029.028,43595.4183,1682.9919,1.0997,2.0284,0.2936,133535.359,2.0401,0.3113,24317.0075,680
22047.3699,43661.2082,1682.6412,1.0975,2.0284,0.2936,133442.4907,2.0401,0.3113,24315.8568,680
22065.6705,43726.9785,1682.2914,1.0951,2.0284,0.2936,133349.6311,2.0401,0.3113,24315.8568,680
22083.9298,43792.7292,1681.9425,1.0925,2.0284,0.2936,133256.7804,2.0401,0.3113,24315.2816,680
22102.1479,43858.4603,1681.5944,1.0898,2.0284,0.2936,133163.9384,2.0401,0.3113,24314.1315,680
22120.3248,43924.172,1681.2471,1.0869,2.0284,0.2936,133071.1051,2.0401,0.3113,24314.1315,680
22138.4606,43989.8641,1680.9007,1.0838,2.0284,0.2937,132978.2805,2.0401,0.3113,24313.5567,680
22156.5553,44055.5368,1680.5552,1.0807,2.0284,0.2937,132885.4647,2.0401,0.3113,24312.9819,680
22174.6089,44121.1901,1680.2106,1.0775,2.0284,0.2937,132792.6575,2.0401,0.3113,24312.4073,680
22192.6216,44186.8241,1679.8668,1.0742,2.0284,0.2937,132699.8589,2.0401,0.3113,24311.8328,680
22210.5933,44252.4387,1679.5239,1.0709,2.0284,0.2937,132607.069,2.0401,0.3113,24311.2584,680
22228.5241,44318.0341,1679.1819,1.0675,2.0284,0.2937,132514.2876,2.0401,0.3113,24310.6841,680
22246.4141,44383.6103,1678.8408,1.0642,2.0285,0.2937,132421.5149,2.0401,0.3113,24310.1099,680
22264.2633,44449.1673,1678.5006,1.0607,2.0285,0.2937,132328.7507,2.0401,0.3113,24309.5359,680
22282.0718,44514.7052,1678.1613,1.0573,2.0285,0.2937,132235.9951,2.0401,0.3112,24308.962,680
22299.8397,44580.224,1677.8228,1.0539,2.0285,0.2937,132143.248,2.0401,0.3112,24308.3881,680
22317.5671,44645.7237,1677.4853,1.0504,2.0285,0.2937,132050.5093,2.0401,0.3112,24307.8145,680
22335.2539,44711.2045,1677.1486,1.0469,2.0285,0.2938,131957.7792,2.0401,0.3112,24307.2409,680
22352.9003,44776.6664,1676.8128,1.0435,2.0285,0.2938,131865.0576,2.0401,0.3112,24306.6674,680
22370.5064,44842.1094,1676.478,1.04,2.0285,0.2938,131772.3443,2.0401,0.3112,24306.094,680
22388.0722,44907.5335,1676.144,1.0365,2.0285,0.2938,131679.6396,2.0401,0.3112,24305.5208,680
22405.5978,44972.9389,1675.8108,1.033,2.0285,0.2938,131586.9432,2.0401,0.3112,24304.9477,680
22423.0832,45038.3255,1675.4786,1.0296,2.0285,0.2938,131494.2552,2.0401,0.3112,24304.3747,680
22440.5285,45103.6935,1675.1473,1.0261,2.0285,0.2938,131401.5756,2.0401,0.3112,24303.8018,680
22457.9339,45169.0428,1674.8168,1.0226,2.0285,0.2938,131308.9043,2.0401,0.3112,24303.229,680
22475.2993,45234.3736,1674.4872,1.0192,2.0285,0.2938,131216.2414,2.0401,0.3112,24302.6564,680
22492.6248,45299.6858,1674.1584,1.0157,2.0285,0.2938,131123.5868,2.0401,0.3112,24302.0838,680
22509.9106,45364.9795,1673.8306,1.0122,2.0285,0.2938,131030.9405,2.0401,0.3112,24301.5114,680
22527.1566,45430.2548,1673.5036,1.0088,2.0285,0.2938,130938.3025,2.0401,0.3112,24300.9391,680
22544.3631,45495.5117,1673.1774,1.0054,2.0286,0.2939,130845.6727,2.0401,0.3112,24299.7948,680
22561.5299,45560.7503,1672.8521,1.0019,2.0286,0.2939,130753.0512,2.0401,0.3112,24299.7948,680
22578.6573,45625.9706,1672.5277,0.9985,2.0286,0.2939,130660.4379,2.04,0.3112,24298.651,680
22595.7452,45691.1727,1672.2041,0.9951,2.0286,0.2939,130567.8328,2.04,0.3112,24298.651,680
22612.7937,45756.3566,1671.8814,0.9917,2.0286,0.2939,130475.2359,2.04,0.3112,24298.0793,680
22629.803,45821.5223,1671.5595,0.9883,2.0286,0.2939,130382.6472,2.04,0.3112,24297.5077,680
22646.7731,45886.67,1671.2385,0.9849,2.0286,0.2939,130290.0667,2.04,0.3112,24296.9362,680
22663.7041,45951.7996,1670.9183,0.9815,2.0286,0.2939,130197.4942,2.04,0.3112,24295.7936,680
22680.5959,46016.9112,1670.599,0.9781,2.0286,0.2939,130104.93,2.04,0.3112,24295.7936,680
22697.4488,46082.0049,1670.2805,0.9748,2.0286,0.2939,130012.3738,2.04,0.3112,24295.2224,680
22714.2627,46147.0807,1669.9628,0.9714,2.0286,0.2939,129919.8257,2.04,0.3112,24294.6514,680
22731.0378,46212.1386,1669.6459,0.9681,2.0286,0.294,129827.2857,2.04,0.3112,24294.0805,680
22747.7742,46277.1788,1669.3299,0.9647,2.0286,0.294,129734.7537,2.04,0.3112,24293.5097,680
22764.4718,46342.2011,1669.0147,0.9614,2.0286,0.294,129642.2298,2.04,0.3111,24292.939,680
22781.1307,46407.2058,1668.7003,0.958,2.0286,0.294,129549.7139,2.04,0.3111,24292.3684,680
22797.7511,46472.1929,1668.3867,0.9547,2.0286,0.294,129457.2059,2.04,0.3111,24291.798,680
22814.333,46537.1623,1668.074,0.9514,2.0286,0.294,129364.706,2.04,0.3111,24291.2276,680
22830.8764,46602.1142,1667.762,0.9481,2.0286,0.294,129272.2141,2.04,0.3111,24290.6574,680
22847.3815,46667.0485,1667.4509,0.9448,2.0287,0.294,129179.7301,2.04,0.3111,24290.0873,680
22863.8483,46731.9654,1667.1405,0.9415,2.0287,0.294,129087.254,2.04,0.3111,24289.5173,680
22880.2768,46796.8648,1666.831,0.9383,2.0287,0.294,128994.7859,2.04,0.3111,24288.9475,680
22896.6672,46861.7469,1666.5222,0.935,2.0287,0.294,128902.3257,2.04,0.3111,24288.3777,680
22913.0196,46926.6117,1666.2143,0.9317,2.0287,0.294,128809.8733,2.04,0.3111,24287.8081,680
22929.3339,46991.4592,1665.9072,0.9285,2.0287,0.2941,128717.4289,2.04,0.3111,24287.2385,680
22945.6102,47056.2894,1665.6008,0.9252,2.0287,0.2941,128624.9922,2.04,0.3111,24286.0998,680
22961.8487,47121.1025,1665.2952,0.922,2.0287,0.2941,128532.5635,2.04,0.3111,24286.0998,680
22978.0493,47185.8984,1664.9904,0.9188,2.0287,0.2941,128440.1425,2.04,0.3111,24285.5307,680
22994.2122,47250.6772,1664.6864,0.9155,2.0287,0.2941,128347.7294,2.04,0.3111,24284.3927,680
23010.3375,47315.4389,1664.3832,0.9123,2.0287,0.2941,128255.324,2.04,0.3111,24284.3927,680
23026.4251,47380.1837,1664.0807,0.9091,2.0287,0.2941,128162.9264,2.04,0.3111,24283.8238,680
23042.4751,47444.9115,1663.779,0.9059,2.0287,0.2941,128070.5366,2.04,0.3111,24283.2551,680
23058.4877,47509.6223,1663.4781,0.9027,2.0287,0.2941,127978.1545,2.04,0.3111,24282.6865,680
23074.4629,47574.3163,1663.1779,0.8995,2.0287,0.2941,127885.7802,2.04,0.3111,24282.118,680
23090.4008,47638.9935,1662.8785,0.8964,2.0287,0.2941,127793.4135,2.04,0.3111,24280.9814,680
23106.3013,47703.6539,1662.5799,0.8932,2.0287,0.2942,127701.0546,2.04,0.3111,24280.9814,680
23122.1647,47768.2975,1662.282,0.89,2.0288,0.2942,127608.7033,2.04,0.3111,24280.4133,680
23137.9909,47832.9245,1661.9849,0.8869,2.0288,0.2942,127516.3597,2.04,0.3111,24279.8453,680
23153.78,47897.5348,1661.6885,0.8837,2.0288,0.2942,127424.0238,2.04,0.3111,24279.2774,680
23169.5321,47962.1284,1661.3929,0.8806,2.0288,0.2942,127331.6955,2.04,0.3111,24278.7096,680
23185.2473,48026.7056,1661.098,0.8775,2.0288,0.2942,127239.3748,2.04,0.3111,24278.1419,680
23200.9256,48091.2662,1660.8039,0.8744,2.0288,0.2942,127147.0617,2.04,0.311,24277.5744,680
23216.5671,48155.8103,1660.5105,0.8712,2.0288,0.2942,127054.7562,2.04,0.311,24277.0069,680
23232.1718,48220.338,1660.2179,0.8681,2.0288,0.2942,126962.4582,2.04,0.311,24276.4396,680
23247.7399,48284.8493,1659.926,0.865,2.0288,0.2942,126870.1678,2.04,0.311,24275.8724,680
23263.2713,48349.3443,1659.6348,0.8619,2.0288,0.2942,126777.885,2.04,0.311,24275.3053,680
23278.7661,48413.8229,1659.3443,0.8589,2.0288,0.2942,126685.6097,2.0399,0.311,24274.7384,680
23294.2245,48478.2853,1659.0546,0.8558,2.0288,0.2943,126593.3419,2.0399,0.311,24274.1715,680
23309.6464,48542.7315,1658.7656,0.8527,2.0288,0.2943,126501.0816,2.0399,0.311,24273.6048,680
23325.032,48607.1615,1658.4773,0.8497,2.0288,0.2943,126408.8288,2.0399,0.311,24273.0381,680
23340.3813,48671.5753,1658.1897,0.8466,2.0288,0.2943,126316.5834,2.0399,0.311,24272.4716,680
23355.6943,48735.9731,1657.9029,0.8436,2.0288,0.2943,126224.3455,2.0399,0.311,24271.9052,680
23370.9712,48800.3548,1657.6168,0.8405,2.0288,0.2943,126132.115,2.0399,0.311,24271.339,680
23386.212,48864.7205,1657.3313,0.8375,2.0289,0.2943,126039.892,2.0399,0.311,24270.7728,680
23401.4167,48929.0703,1657.0466,0.8345,2.0289,0.2943,125947.6763,2.0399,0.311,24270.2068,680
23416.5854,48993.4041,1656.7626,0.8315,2.0289,0.2943,125855.4681,2.0399,0.311,24269.6408,680
23431.7182,49057.722,1656.4793,0.8285,2.0289,0.2943,125763.2672,2.0399,0.311,24269.075,680
23446.8152,49122.0241,1656.1967,0.8255,2.0289,0.2943,125671.0737,2.0399,0.311,24268.5093,680
23461.8763,49186.3104,1655.9148,0.8225,2.0289,0.2943,125578.8876,2.0399,0.311,24267.9437,680
23476.9018,49250.581,1655.6336,0.8195,2.0289,0.2944,125486.7088,2.0399,0.311,24267.3783,680
23491.8915,49314.8358,1655.3531,0.8165,2.0289,0.2944,125394.5373,2.0399,0.311,24266.8129,680
23506.8457,49379.0749,1655.0733,0.8135,2.0289,0.2944,125302.3731,2.0399,0.311,24266.2477,680
23521.7642,49443.2984,1654.7942,0.8106,2.0289,0.2944,125210.2162,2.0399,0.311,24265.6826,680
23536.6474,49507.5063,1654.5157,0.8076,2.0289,0.2944,125118.0665,2.0399,0.311,24265.1176,680
23551.495,49571.6986,1654.238,0.8047,2.0289,0.2944,125025.9242,2.0399,0.311,24264.5527,680
23566.3074,49635.8755,1653.9609,0.8017,2.0289,0.2944,124933.7891,2.0399,0.311,24263.9879,680
23581.0844,49700.0368,1653.6845,0.7988,2.0289,0.2944,124841.6612,2.0399,0.311,24263.4233,680
23595.8262,49764.1827,1653.4088,0.7959,2.0289,0.2944,124749.5405,2.0399,0.311,24262.8587,680
23610.5328,49828.3133,1653.1337,0.7929,2.0289,0.2944,124657.4271,2.0399,0.311,24262.2943,680
23625.2042,49892.4284,1652.8593,0.79,2.0289,0.2944,124565.3208,2.0399,0.3109,24261.73,680
23639.8407,49956.5283,1652.5856,0.7871,2.0289,0.2945,124473.2217,2.0399,0.3109,24261.1658,680
23654.4421,50020.6128,1652.3126,0.7842,2.029,0.2945,124381.1298,2.0399,0.3109,24260.6017,680
23669.0086,50084.6822,1652.0402,0.7813,2.029,0.2945,124289.0451,2.0399,0.3109,24260.0378,680
23683.5402,50148.7363,1651.7685,0.7784,2.029,0.2945,124196.9674,2.0399,0.3109,24259.4739,680
23698.0369,50212.7753,1651.4974,0.7756,2.029,0.2945,124104.8969,2.0399,0.3109,24258.9102,680
23712.499,50276.7991,1651.227,0.7727,2.029,0.2945,124012.8335,2.0399,0.3109,24258.3466,680
